id_a,id_b,x,y,dtheta,msg_id
2,3,2.1384567754119885,-0.26221641250924677,0.0,417
0,1,1.5103702732592117,0.16954700611115672,-0.33722002644389626,418
0,3,2.1360993104759847,-0.15302482992859942,0.0,419
1,3,1.0509246708957702,0.13412231012170187,0.0,420
2,1,1.54975385473829,-0.597944017423907,0.01851842011796355,421
2,3,2.235390417793603,-0.255411880662716,0.0,422
0,1,1.5338089334497402,0.17066878248510783,-0.3535771304022404,423
0,3,2.359543669991496,-0.2429598830788374,0.0,424
1,3,1.3239583174197558,0.14822347240413988,0.0,425
2,1,1.6389690199809002,-0.49702736270612446,2.3785451524273262,426
2,3,2.549698825885122,-0.2067119761011835,0.0,427
0,1,1.5394900225676846,0.16994790771738122,-0.3802524321411066,428
0,3,2.694612553002033,-0.3294091355981644,0.0,429
1,3,1.6242552040580318,0.17997474560625,0.0,430
2,1,1.5540544959586606,-0.5997827088759208,0.03196950923684464,431
2,3,2.8421649276165617,-0.1904188826098384,0.0,432
0,1,1.5384412673206793,0.16992360361285613,-0.3758229658958965,433
0,3,2.9616027745833686,-0.466700950744093,0.0,434
1,3,1.9578428950097164,0.1509619696767841,0.0,435
2,1,1.6471300624341827,-0.6329567302017216,0.05587571134371368,436
2,3,3.1239417992309497,-0.1880841028197619,0.0,437
0,1,1.5306801584809726,0.16960725215274017,-0.35878542718305806,438
0,3,3.1230816869124256,-0.5259156886325312,0.0,439
1,3,2.07562905950984,0.16217940331453815,0.0,440
2,1,1.6376102298879125,-0.629521836615843,0.054149480773869406,441
2,3,3.1216829147814233,-0.1830237987816381,0.0,442
0,1,1.5236768825521543,0.1691456367638649,-0.35340311622265663,443
0,3,3.1176554737801347,-0.5261727070931456,0.0,444
1,3,2.0708229122381634,0.16113718619021927,0.0,445
2,1,1.5314776314063907,-0.5914636296825764,0.03734828122849127,446
2,3,3.1998834491912986,-0.18712815189773896,0.0,447
0,1,1.559610164631568,0.17095476780926455,-0.3776723100963038,448
0,3,3.145422097291954,-0.5342327098033058,0.0,449
1,3,2.0462008437711496,0.13998275668713045,0.0,450
2,3,3.168891023806815,-0.21356634824751083,0.0,451
0,1,1.5077141030660326,0.16965289570497355,-0.33176549630128005,452
0,3,3.1662004582268723,-0.6255137755121548,0.0,453
1,3,2.1100856456601402,0.052040727815499344,0.0,454
